"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0I410","2020-03-03 00:00:00","180.000","8.000","1.200","17.900","0.760","998.400","","0.000","-99.000","-99.000","-99.000","26.400","","17.200",""
"C0M410","2020-03-03 00:00:00","245.000","106.000","0.900","19.600","0.820","987.000","","0.000","-99.000","-99.000","-99.000","28.100","","14.800",""
"C0F9Z0","2020-03-03 00:00:00","3193.000","52.000","1.200","6.600","0.220","697.500","","0.000","-99.000","-99.000","-99.000","10.300","","0.800",""
"C0G810","2020-03-03 00:00:00","26.000","17.000","1.300","18.400","0.760","1016.500","","0.000","-99.000","-99.000","-99.000","24.900","","17.800",""
"C0U650","2020-03-03 00:00:00","442.000","255.000","0.700","12.700","1.000","971.900","","9.500","-99.000","-99.000","-99.000","14.900","","12.300",""
"C0D660","2020-03-03 00:00:00","65.000","47.000","1.900","16.800","0.750","1012.800","","0.000","-99.000","-99.000","-99.000","19.100","","15.500",""
"C0E540","2020-03-03 00:00:00","32.000","59.000","1.200","16.200","0.810","1017.100","","0.000","-99.000","-99.000","-99.000","21.000","","16.000",""
"C0Z150","2020-03-03 00:00:00","27.000","289.000","0.900","18.200","0.880","1019.600","","0.000","-99.000","-99.000","-99.000","20.400","","18.000",""
"C0S840","2020-03-03 00:00:00","22.000","48.000","3.500","21.200","0.810","1020.100","","15.500","-99.000","-99.000","-99.000","23.400","","20.900",""
"C0H9A0","2020-03-03 00:00:00","1595.000","298.000","1.000","12.300","0.840","849.700","","0.000","-99.000","-99.000","-99.000","21.900","","11.100",""
"C0Z300","2020-03-03 00:00:00","182.000","105.000","0.800","16.900","0.990","1002.100","","5.000","-99.000","-99.000","-99.000","20.700","","16.600",""
"C0G730","2020-03-03 00:00:00","27.000","13.000","2.000","16.700","0.860","1017.500","","0.000","-99.000","-99.000","-99.000","22.000","","16.000",""
"C0V730","2020-03-03 00:00:00","33.000","348.000","2.400","21.700","0.770","1015.600","","0.000","-99.000","-99.000","-99.000","26.700","","20.900",""
"C0SA00","2020-03-03 00:00:00","466.000","0.000","0.000","16.200","0.960","967.700","","0.000","-99.000","-99.000","-99.000","19.700","","15.900",""
"C0S900","2020-03-03 00:00:00","27.000","52.000","4.300","22.000","0.740","1017.700","","36.000","10.000","32.000","","24.000","","20.600",""
"C0C480","2020-03-03 00:00:00","105.000","120.000","1.400","16.300","0.770","1008.300","","0.000","-99.000","-99.000","-99.000","19.200","","15.400",""
"C0V720","2020-03-03 00:00:00","15.000","2.000","0.400","23.600","0.740","1017.000","","0.000","-99.000","-99.000","-99.000","26.600","","21.500",""
"C0UA60","2020-03-03 00:00:00","566.000","248.000","1.100","13.500","0.990","956.800","","0.000","-99.000","-99.000","-99.000","16.100","","12.300",""
"C0A980","2020-03-03 00:00:00","11.000","157.000","2.600","17.200","0.720","1021.300","","0.000","-99.000","-99.000","-99.000","19.900","","16.000",""
"C0C670","2020-03-03 00:00:00","250.000","31.000","2.800","14.700","0.820","991.500","","0.000","-99.000","-99.000","-99.000","16.900","","13.800",""
"C0K550","2020-03-03 00:00:00","15.000","8.000","2.100","18.300","0.750","1018.300","","0.000","-99.000","-99.000","-99.000","23.700","","17.300",""
"C0R350","2020-03-03 00:00:00","35.000","54.000","6.700","21.000","0.830","1015.100","","0.000","-99.000","-99.000","-99.000","24.000","","20.900",""
"C0T9F0","2020-03-03 00:00:00","251.000","0.000","0.100","16.000","0.920","993.100","","1.000","-99.000","-99.000","-99.000","18.100","","15.700",""
"C0D390","2020-03-03 00:00:00","146.000","0.000","0.000","14.800","0.850","1001.700","","0.000","-99.000","-99.000","-99.000","20.400","","14.800",""
"C0E430","2020-03-03 00:00:00","258.000","0.000","0.000","14.400","0.900","993.800","","0.000","-99.000","-99.000","-99.000","19.700","","13.300",""
"C0O990","2020-03-03 00:00:00","18.000","10.000","1.100","20.100","0.800","1016.900","","0.000","-99.000","-99.000","-99.000","28.100","","18.900",""
"CM0010","2020-03-03 00:00:00","68.000","33.000","1.000","16.500","0.750","1014.600","","0.500","-99.000","-99.000","-99.000","17.000","","14.300",""
"C0K500","2020-03-03 00:00:00","12.000","9.000","3.100","17.700","0.770","1017.300","","0.000","-99.000","-99.000","-99.000","23.500","","16.800",""
"C0X260","2020-03-03 00:00:00","39.000","15.000","1.900","18.100","0.800","1015.500","","0.000","-99.000","-99.000","-99.000","25.300","","17.600",""
"C0ACA0","2020-03-03 00:00:00","25.000","69.000","2.600","17.200","0.760","1017.900","","0.000","-99.000","-99.000","-99.000","18.900","","15.800",""
"C0X180","2020-03-03 00:00:00","62.000","353.000","1.300","19.300","0.880","1011.700","","0.000","-99.000","-99.000","-99.000","26.800","","18.700",""
"C0F930","2020-03-03 00:00:00","100.000","48.000","0.700","17.200","0.830","1008.000","","0.000","-99.000","-99.000","-99.000","24.000","","16.100",""
"C0I010","2020-03-03 00:00:00","1562.000","0.000","0.000","12.100","0.800","852.100","","0.000","-99.000","-99.000","-99.000","21.500","","12.100",""
"C0R190","2020-03-03 00:00:00","32.000","48.000","0.300","21.000","0.970","1014.400","","0.000","-99.000","-99.000","-99.000","27.500","","18.800",""
"C0E420","2020-03-03 00:00:00","19.000","28.000","1.700","16.500","0.760","1016.500","","0.000","-99.000","-99.000","-99.000","20.600","","15.600",""
"C0W160","2020-03-03 00:00:00","49.000","42.000","15.700","13.200","0.740","1013.600","","0.000","-99.000","-99.000","-99.000","14.800","","13.100",""
"C0I460","2020-03-03 00:00:00","110.000","30.000","0.900","18.000","0.760","1006.900","","0.000","-99.000","-99.000","-99.000","26.200","","17.900",""
"C0A9F0","2020-03-03 00:00:00","35.000","107.000","2.000","16.800","0.830","1018.400","","0.000","-99.000","-99.000","-99.000","17.900","","15.500",""
"C0F9A0","2020-03-03 00:00:00","425.000","152.000","0.600","16.200","0.860","970.200","","0.000","-99.000","-99.000","-99.000","25.500","","15.600",""
"C0O950","2020-03-03 00:00:00","4.000","349.000","1.400","20.100","0.800","1018.200","","0.000","-99.000","-99.000","-99.000","25.400","","19.000",""
"C0M760","2020-03-03 00:00:00","40.000","359.000","1.000","18.300","0.760","1015.300","","0.000","-99.000","-99.000","-99.000","25.000","","17.400",""
"C0AH70","2020-03-03 00:00:00","34.000","86.000","2.700","17.200","0.690","1018.300","","0.000","-99.000","-99.000","-99.000","17.800","","15.700",""
"C0V250","2020-03-03 00:00:00","298.000","167.000","1.100","20.400","0.780","984.200","","0.000","-99.000","-99.000","-99.000","29.500","","15.500",""
"C0U980","2020-03-03 00:00:00","573.000","117.000","1.400","12.200","1.000","957.300","","0.500","-99.000","-99.000","-99.000","14.400","","11.700",""
"C0S740","2020-03-03 00:00:00","289.000","60.000","1.000","16.400","0.910","989.700","","0.000","-99.000","-99.000","-99.000","20.300","","16.400",""
"C0A940","2020-03-03 00:00:00","49.000","65.000","0.400","16.700","0.800","1017.400","","0.500","-99.000","-99.000","-99.000","17.000","","14.300",""
"C0A920","2020-03-03 00:00:00","196.000","103.000","2.400","14.700","0.910","998.500","","1.000","-99.000","-99.000","-99.000","15.500","","13.200",""
"C0T870","2020-03-03 00:00:00","135.000","0.000","0.100","16.200","0.980","1006.200","","1.500","-99.000","-99.000","-99.000","18.700","","16.100",""
"C0O930","2020-03-03 00:00:00","69.000","0.000","0.000","19.400","0.990","1012.200","","0.000","-99.000","-99.000","-99.000","29.200","","18.600",""
"C0AI40","2020-03-03 00:00:00","37.000","104.000","2.400","17.400","0.710","1017.700","","0.000","-99.000","-99.000","-99.000","18.700","","16.500",""
"C0C460","2020-03-03 00:00:00","482.000","0.000","0.000","12.500","0.930","965.200","","0.000","-99.000","-99.000","-99.000","20.000","","12.100",""
"C0E520","2020-03-03 00:00:00","320.000","0.000","0.200","14.000","0.950","983.900","","0.000","-99.000","-99.000","-99.000","22.400","","13.800",""
"C0T9D0","2020-03-03 00:00:00","7.000","0.000","0.200","17.900","0.890","1022.100","","0.000","-99.000","-99.000","-99.000","20.600","","17.600",""
"C0I390","2020-03-03 00:00:00","1184.000","0.000","0.000","13.800","0.920","890.300","","0.000","-99.000","-99.000","-99.000","22.000","","11.900",""
"C0B020","2020-03-03 00:00:00","86.000","330.000","1.900","16.500","0.800","1010.900","","0.500","-99.000","-99.000","-99.000","17.000","","14.500",""
"CM0170","2020-03-03 00:00:00","106.000","249.000","1.800","17.200","0.820","1008.500","","0.000","-99.000","-99.000","-99.000","24.800","","17.000",""
"C0F860","2020-03-03 00:00:00","2215.000","184.000","0.800","7.700","0.900","783.900","","0.000","-99.000","-99.000","-99.000","16.000","","7.700",""
"C0U890","2020-03-03 00:00:00","116.000","274.000","1.700","15.100","0.990","1010.500","","1.000","-99.000","-99.000","-99.000","17.600","","14.800",""
"C0G800","2020-03-03 00:00:00","15.000","38.000","4.900","17.100","0.810","1018.000","","0.000","-99.000","-99.000","-99.000","21.900","","16.300",""
"C0F850","2020-03-03 00:00:00","379.000","279.000","0.300","15.300","0.870","975.700","","0.000","-99.000","-99.000","-99.000","24.300","","15.000",""
"C0AH50","2020-03-03 00:00:00","275.000","88.000","5.300","15.100","0.860","989.100","","0.000","-99.000","-99.000","-99.000","16.900","","13.200",""
"C0Z160","2020-03-03 00:00:00","124.000","0.000","0.000","17.600","0.860","1008.700","","0.500","-99.000","-99.000","-99.000","19.600","","16.900",""
"C0R540","2020-03-03 00:00:00","17.000","26.000","1.400","22.200","0.830","1016.300","","0.000","-99.000","-99.000","-99.000","25.400","","20.100",""
"C0K480","2020-03-03 00:00:00","56.000","16.000","1.800","17.400","0.970","1012.900","","0.000","-99.000","-99.000","-99.000","23.600","","16.900",""
"C0H890","2020-03-03 00:00:00","440.000","0.000","0.000","16.800","0.870","968.200","","0.000","-99.000","-99.000","-99.000","26.000","","15.200",""
"C0S770","2020-03-03 00:00:00","375.000","81.000","0.800","17.300","0.890","978.000","","5.000","-99.000","-99.000","-99.000","20.400","","17.100",""
"C0X230","2020-03-03 00:00:00","29.000","360.000","3.000","18.500","0.740","1017.600","","0.000","-99.000","-99.000","-99.000","25.000","","17.400",""
"C0R490","2020-03-03 00:00:00","49.000","333.000","1.700","21.300","0.790","1012.600","","0.000","-99.000","-99.000","-99.000","27.100","","20.200",""
"C0V440","2020-03-03 00:00:00","27.000","317.000","1.300","21.100","0.700","1015.200","","0.000","-99.000","-99.000","-99.000","27.400","","20.500",""
"C0SA40","2020-03-03 00:00:00","200.000","340.000","0.600","17.300","0.870","999.100","","26.000","-99.000","-99.000","-99.000","21.600","","17.300",""
"C0Z280","2020-03-03 00:00:00","224.000","125.000","0.300","16.600","0.990","997.600","","2.500","-99.000","-99.000","-99.000","19.400","","16.000",""
"C0Z070","2020-03-03 00:00:00","247.000","355.000","1.700","16.000","0.990","993.100","","1.500","-99.000","-99.000","-99.000","19.000","","15.200",""
"CM0180","2020-03-03 00:00:00","313.000","114.000","0.400","20.300","0.780","983.700","","0.000","-99.000","-99.000","-99.000","29.000","","16.900",""
"C0T9N0","2020-03-03 00:00:00","261.000","18.000","1.000","16.600","0.920","992.100","","0.000","-99.000","-99.000","-99.000","20.500","","16.400",""
"C0K470","2020-03-03 00:00:00","97.000","0.000","0.200","17.800","0.900","1008.300","","0.000","-99.000","-99.000","-99.000","25.700","","16.400",""
"C0R720","2020-03-03 00:00:00","214.000","11.000","7.000","19.100","0.870","995.600","","6.000","-99.000","-99.000","-99.000","21.500","","18.400",""
"C0V650","2020-03-03 00:00:00","28.000","17.000","4.000","21.300","0.730","1017.700","","0.000","-99.000","-99.000","-99.000","25.300","","20.200",""
"C0U780","2020-03-03 00:00:00","15.000","261.000","1.500","15.300","0.990","1021.600","","0.000","-99.000","-99.000","-99.000","18.200","","15.300",""
"C0U760","2020-03-03 00:00:00","22.000","0.000","0.000","16.400","0.990","1021.600","","11.000","-99.000","-99.000","-99.000","18.000","","15.400",""
"C0X290","2020-03-03 00:00:00","10.000","20.000","4.200","19.300","0.800","1018.500","","0.000","-99.000","-99.000","-99.000","22.700","","18.000",""
"C0E830","2020-03-03 00:00:00","37.000","53.000","1.900","16.300","0.770","1015.800","","0.000","-99.000","-99.000","-99.000","21.000","","16.100",""
"C0K330","2020-03-03 00:00:00","38.000","354.000","0.900","17.800","0.770","1015.000","","0.000","-99.000","-99.000","-99.000","24.600","","17.000",""
"C0M660","2020-03-03 00:00:00","40.000","15.000","2.000","17.800","0.770","1015.700","","0.000","-99.000","-99.000","-99.000","24.000","","17.000",""
"C0D580","2020-03-03 00:00:00","120.000","0.000","0.000","13.900","0.910","1006.400","","0.000","-99.000","-99.000","-99.000","20.900","","13.900",""
"C0R640","2020-03-03 00:00:00","21.000","25.000","1.000","23.000","0.820","1017.000","","0.000","-99.000","-99.000","-99.000","24.800","","21.200",""
"C0E810","2020-03-03 00:00:00","53.000","48.000","0.800","15.600","0.860","1014.800","","0.000","-99.000","-99.000","-99.000","21.600","","15.200",""
"C0G830","2020-03-03 00:00:00","27.000","4.000","2.400","17.500","0.850","1015.000","","0.000","-99.000","-99.000","-99.000","23.000","","16.700",""
"C0A550","2020-03-03 00:00:00","422.000","0.000","0.000","13.100","1.000","973.900","","8.000","-99.000","-99.000","-99.000","14.100","","12.100",""
"C0G750","2020-03-03 00:00:00","31.000","354.000","1.900","17.400","0.750","1017.100","","0.000","-99.000","-99.000","-99.000","23.300","","16.300",""
"C0Z270","2020-03-03 00:00:00","343.000","0.000","0.000","15.600","0.940","982.800","","1.000","-99.000","-99.000","-99.000","17.400","","15.400",""
"C0UA30","2020-03-03 00:00:00","1397.000","0.000","0.000","7.000","1.000","866.000","","12.000","-99.000","-99.000","-99.000","11.400","","7.000",""
"C0I080","2020-03-03 00:00:00","536.000","0.000","0.000","16.500","0.880","960.900","","0.000","-99.000","-99.000","-99.000","26.200","","14.900",""
"C0UA00","2020-03-03 00:00:00","392.000","0.000","0.000","13.800","0.930","978.100","","0.000","-99.000","-99.000","-99.000","19.700","","13.500",""
"C0AD40","2020-03-03 00:00:00","32.000","40.000","3.100","16.700","0.770","1017.500","","0.000","8.200","29.000","","17.200","","15.100",""
"C0G900","2020-03-03 00:00:00","20.000","31.000","2.900","18.000","0.790","1016.300","","0.000","8.000","17.000","","21.200","","17.100",""
"C0S660","2020-03-03 00:00:00","794.000","0.000","0.100","13.800","0.970","933.400","","0.000","-99.000","-99.000","-99.000","17.000","","13.700",""
"C0M640","2020-03-03 00:00:00","155.000","17.000","0.300","18.000","0.800","1001.400","","0.000","-99.000","-99.000","-99.000","25.600","","17.900",""
"C0R660","2020-03-03 00:00:00","20.000","76.000","1.300","21.200","0.850","1017.000","","0.000","-99.000","-99.000","-99.000","24.000","","20.500",""
"C0UA10","2020-03-03 00:00:00","1711.000","0.000","0.000","6.300","1.000","836.200","","4.000","-99.000","-99.000","-99.000","10.500","","5.700",""
"C0V770","2020-03-03 00:00:00","26.000","5.000","0.700","21.300","0.720","1015.900","","0.000","-99.000","-99.000","-99.000","26.500","","20.600",""
"C0E730","2020-03-03 00:00:00","26.000","159.000","0.400","15.900","0.810","1016.100","","0.000","-99.000","-99.000","-99.000","21.400","","15.700",""
"C0V810","2020-03-03 00:00:00","32.000","344.000","3.300","21.200","-99.000","1014.300","","0.000","-99.000","-99.000","-99.000","23.600","","20.400",""
"C0A9C0","2020-03-03 00:00:00","35.000","133.000","3.400","17.000","0.780","1017.900","","0.000","-99.000","-99.000","-99.000","19.200","","15.900",""
"C0X310","2020-03-03 00:00:00","9.000","10.000","5.700","19.700","0.780","1019.200","","0.000","-99.000","-99.000","-99.000","23.100","","18.400",""
"C0K280","2020-03-03 00:00:00","23.000","11.000","3.500","18.100","0.750","1019.400","","0.000","-99.000","-99.000","-99.000","24.000","","17.100",""
"C0M650","2020-03-03 00:00:00","20.000","360.000","3.100","18.200","0.740","1017.800","","0.000","-99.000","-99.000","-99.000","23.900","","17.200",""
"C0S910","2020-03-03 00:00:00","212.000","252.000","1.200","20.600","0.990","996.700","","14.500","8.000","208.000","","22.300","","19.100",""
"C0D570","2020-03-03 00:00:00","15.000","356.000","0.400","16.400","0.840","1019.000","","0.000","-99.000","-99.000","-99.000","22.300","","15.900",""
"C0M710","2020-03-03 00:00:00","15.000","10.000","1.800","18.600","0.780","1018.100","","0.000","-99.000","-99.000","-99.000","23.000","","17.500",""
"C0V490","2020-03-03 00:00:00","20.000","355.000","2.000","22.100","0.730","1016.800","","0.000","-99.000","-99.000","-99.000","25.800","","21.000",""
"C0E870","2020-03-03 00:00:00","34.000","0.000","0.100","15.400","0.850","1018.500","","0.000","-99.000","-99.000","-99.000","21.700","","15.200",""
"C0M800","2020-03-03 00:00:00","440.000","0.000","0.000","19.800","0.800","969.200","","0.000","-99.000","-99.000","-99.000","26.200","","15.300",""
"C0A570","2020-03-03 00:00:00","360.000","86.000","3.400","15.000","0.840","980.400","","3.000","-99.000","-99.000","-99.000","15.300","","12.800",""
"C0S790","2020-03-03 00:00:00","236.000","352.000","0.800","17.500","0.880","995.600","","2.000","-99.000","-99.000","-99.000","23.900","","17.100",""
"C0D590","2020-03-03 00:00:00","143.000","50.000","3.700","15.600","0.850","1004.700","","0.000","-99.000","-99.000","-99.000","19.400","","14.600",""
